Occupation_Satisfaction,Avg_monthly_expense_when_under_age_21,Avg_lottary_expanses,Age_group,Avg_monthly_expense_on_pets_or_plants,Looking_at_poles_results,Avg_environmental_importance,Married,Gender,Voting_Time,Financial_balance_score_(0-1),%Of_Household_Income,Yearly_IncomeK,Avg_size_per_room,Garden_sqr_meter_per_person_in_residancy_area,Avg_Residancy_Altitude,Yearly_ExpensesK,%Time_invested_in_work,Avg_education_importance,Avg_Satisfaction_with_previous_vote,Avg_monthly_household_cost,Will_vote_only_large_party,Phone_minutes_10_years,Avg_government_satisfaction,Weighted_education_rank,%_satisfaction_financial_policy,Avg_monthly_income_all_years,Last_school_grades,Most_Important_Issue,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Number_of_valued_Kneset_members,Main_transportation,Occupation,Financial_agenda_matters,Num_of_kids_born_last_10_years,Overall_happiness_score,Vote
3.0,291.6797084,,0.0,9560.232379000001,1.0,328.0470807,1.0,1.0,0.0,0.09561190300000001,0.657931619,8725.0,276.25505539999995,76.51039818,610.591259,604.8284808999999,29.60679322,16.62092222,7.275,25825.63148,1.0,33.73419771,6.2837475210000004,5.808114815,21.04966908,97.22656946,80.0,4.0,12.0,641.4630887,1.0,1.0,4.0,0.0,0.0,157.6734387,1.0
4.0,711.8740945000001,770.4526296,2.0,56554.48319,1.0,3.8133375289999996,1.0,1.0,0.0,0.153972198,0.8611888879999999,8730.0,3.810493159,33.44747303,40.08961956,422.6294102,6.7010744010000005,1.9520484519999999,7.27,362.7596675,1.0,10.54212145,7.909848546,3.2468633239999996,17.20427284,237.2913648,70.0,7.0,9.0,861.8870604,2.0,0.0,0.0,,1.0,0.118414707,1.0
1.0,518.8153052,49001.56477,2.0,30090.640760000002,0.0,809.7208134,1.0,1.0,1.0,0.501758739,0.551358382,3803.0,514.8275398,53.8647895,3863.123808,348.7115889,82.15568829,22.68981137,6.197,60633.001679999994,0.0,80285.45032999999,1.1288573640000001,283.3468728,49.29540423,172.9384351,70.0,7.0,12.0,256.275105,4.0,1.0,1.0,1.0,0.0,636.0826806,2.0
1.0,,70613.84748,2.0,26586.03439,0.0,688.070386,1.0,1.0,1.0,0.549365314,0.168070041,8570.0,471.3312102,45.25237905,5287.532552000001,817.248597,92.44769982,21.71016375,1.43,55232.26143,1.0,188778.9646,4.419217533,434.48701320000004,55.81994357,162.52234319999997,60.0,2.0,9.0,92.80574200000001,0.0,3.0,1.0,1.0,2.0,440.84719110000003,9.0
7.0,515.7307479,27959.305930000002,0.0,29735.04407,1.0,435.5634428,1.0,0.0,0.0,0.6547917870000001,0.185932145,6286.0,435.93890369999997,,2498.267511,677.7744917,88.94983339,20.87914998,9.714,38879.88328,2.0,26451.43467,4.309564785,162.6389703,89.93422149,171.9102493,60.0,2.0,,562.9506292,1.0,2.0,3.0,0.0,4.0,53.90906476,1.0
3.0,733.7659819,63207.13971,2.0,60078.201570000005,1.0,447.020734,1.0,1.0,1.0,0.24454063,0.18597771600000002,8490.0,455.8763969,71.90090124,3495.9747909999996,498.3624148,7.383776642000001,21.35126218,7.51,41364.21796,0.0,66782.03332,7.820193239,258.4221997,72.73616248,244.58866060000003,100.0,0.0,14.0,537.5886527000001,2.0,2.0,0.0,1.0,0.0,21.77951367,1.0
3.0,422.37959630000006,97616.24676000001,2.0,19973.51802,0.0,1304.8154949999998,0.0,1.0,1.0,0.934271477,0.274173999,7907.0,879.1184734999999,0.392115279,8691.543925,734.6919035,14.00709597,29.6499321,8.093,102552.7865,1.0,480707.4566,1.4978125880000002,693.3306977999999,4.696698627,140.7931988,100.0,0.0,12.0,576.2637591,2.0,1.0,0.0,1.0,0.0,888.5515982000001,7.0
10.0,72.48157555,6262.886340999999,1.0,617.8915024,1.0,799.6675759,1.0,1.0,1.0,0.9255180209999999,,3151.0,509.20403650000003,18.47488009,3610.6060049999996,948.7995837999999,29.85014333,22.56554977,6.849,59654.30974,1.0,67194.90117000001,2.030526551,259.2197932,5.304756085,24.16052518,60.0,2.0,8.0,274.22781960000003,1.0,3.0,1.0,0.0,1.0,630.9239274,2.0
3.0,,9674.610384,,544.0857338,0.0,673.3033001,1.0,0.0,0.0,0.7700554890000001,0.8360370709999999,6474.0,432.53584010000003,68.55688207,5142.900366,328.160441,35.20503715,20.79749601,3.5260000000000002,52972.3428,2.0,182998.1826,9.373255309,427.7828686000001,60.62637137,22.61570319,90.0,1.0,11.0,100.3667482,3.0,3.0,3.0,1.0,0.0,482.48551439999994,9.0
2.0,609.433237,134725.5763,2.0,41480.796669999996,0.0,805.766069,0.0,0.0,1.0,0.895434257,0.6745269690000001,5938.0,493.086524,1.77835864,7618.182994,516.2295655,17.24314378,22.20555165,6.062,64322.071339999995,1.0,,5.401084174,663.2009946000001,78.89040944,203.14441230000003,40.0,3.0,9.0,187.14876830000003,3.0,0.0,2.0,1.0,0.0,591.336196,8.0
10.0,93.80146917,8817.988845,1.0,1018.902225,0.0,821.4968901000001,1.0,0.0,0.0,0.496608796,0.6400296529999999,8916.0,518.7362888,21.06643829,3857.6807009999998,541.6488184,10.47655069,22.77578294,1.084,61309.13577000001,1.0,79535.73859,2.162637194,282.0208123,64.10908876,31.26715639,70.0,7.0,11.0,266.895988,1.0,3.0,4.0,1.0,0.0,652.8642981,2.0
1.0,189.89332109999998,33744.32693,0.0,4079.90593,0.0,696.3828423,0.0,0.0,1.0,0.5441866479999999,0.740073447,3400.0,469.0049404,91.2877657,6269.054711,709.7580257999999,24.13687028,21.65652189,6.6,56747.69704,0.0,284200.3898,0.19996876100000002,533.1044831,47.01673046,63.29777371,60.0,2.0,6.0,73.67523851,4.0,3.0,3.0,0.0,0.0,441.93589529999997,4.0
4.0,1890.7967390000001,405676.4734,0.0,397874.9667,1.0,861.2330519,0.0,1.0,1.0,0.286008402,0.623313705,4586.0,433.054555,73.27405645,7302.704831,575.4224074,62.73928557,20.80996288,9.414,64314.0049,2.0,414297.6448,7.931489979,643.6595721,96.20605656,630.2655798,100.0,0.0,15.0,351.94320980000003,1.0,1.0,1.0,1.0,0.0,814.2359904,0.0
5.0,182.0165598,24086.52995,1.0,3751.786412,0.0,667.1725985,1.0,0.0,0.0,0.544928646,0.5512945,7242.0,420.3824791,21.55374805,4810.710877,,50.32799528,20.50323094,2.758,51839.436160000005,0.0,157604.706,6.751083259,396.9945918,35.36404003,60.67218659,80.0,4.0,10.0,130.2002264,1.0,2.0,0.0,0.0,0.0,498.25781629999994,9.0
4.0,282.18046,69190.51862,2.0,8951.372597,1.0,1159.051075,0.0,0.0,1.0,0.084064475,0.9483175420000001,9585.0,719.1870468,58.70706232,8794.360254000001,501.7839919,45.91674393,26.81766296,6.415,90198.3923,0.0,541105.324,2.177840546,735.5986161000001,31.80297664,94.06015333,100.0,0.0,15.0,495.2383937,4.0,0.0,2.0,1.0,2.0,876.4457428,1.0
3.0,-94.18510378,-7865.452951,1.0,964.2531625,1.0,518.6565889,1.0,1.0,0.0,0.987171041,0.881143454,7162.0,337.05343700000003,92.45233056,3179.424372,224.04216719999997,54.99834977,18.35901514,6.837999999999999,39975.059460000004,0.0,62766.15765,9.176410318,250.5317498,28.29276719,-31.39503459,70.0,7.0,9.0,321.0353518,3.0,3.0,1.0,1.0,0.0,380.51064130000003,12.0
10.0,134.1416401,23176.587519999997,2.0,2054.044948,0.0,790.7095939,0.0,1.0,1.0,0.433830375,0.6368908839999999,7592.0,367.27479589999996,42.33240120000001,5917.859002,98.88063557,79.27446761,19.16441483,4.408,56976.75211,2.0,268666.9644,6.9911990920000004,518.330941,21.76006269,44.71388004,50.0,6.0,11.0,343.8379335,2.0,0.0,3.0,1.0,0.0,816.6583668,5.0
7.0,483.53378330000004,158738.6511,2.0,26149.50232,,1461.765694,0.0,1.0,1.0,0.638946086,0.374277801,7399.0,972.9731068,,11794.6056,538.1820044,46.34874349,31.19251684,8.601,117010.3215,2.0,969960.9166,,984.8659384,90.13765571,161.17792780000002,80.0,4.0,13.0,827.4175844,3.0,3.0,4.0,0.0,0.0,975.2066087000002,1.0
7.0,234.8929435,41624.76051,0.0,6218.819304,0.0,621.2762115,0.0,1.0,0.0,0.147713331,0.925879027,9428.0,422.06747340000004,23.80405404,6160.356016,924.2620685,6.174333602999999,20.544280800000003,2.572,51462.62433,2.0,282622.0646,0.000910875,531.6221069000001,31.69947069,78.29764783,50.0,6.0,7.0,149.4124114,4.0,1.0,2.0,1.0,,376.5065494,5.0
7.0,59.37200563,688.7294276,0.0,421.46123,0.0,384.4488335,1.0,1.0,1.0,0.762080605,0.743428047,8157.0,357.8475671,44.94155322,1063.70229,703.2713194,12.24773906,18.91685933,7.843,31929.0913,1.0,1211.089807,1.41572583,34.800715600000004,31.27349997,19.79066854,70.0,7.0,10.0,618.6157367000001,0.0,1.0,3.0,0.0,0.0,117.81190320000002,1.0
4.0,422.25278110000005,66243.78929,0.0,19961.57439,1.0,764.5443428,1.0,1.0,,0.135652591,0.644749035,3118.0,471.62884180000003,8.761753351,5649.7126020000005,849.089772,58.21851548,21.71701733,8.882,59209.917160000005,2.0,221507.17899999997,1.626265277,470.64549189999997,3.567486443,140.750927,40.0,3.0,9.0,95.22273940000001,2.0,1.0,2.0,1.0,1.0,586.0276719,8.0
10.0,112.26185509999999,22006.56648,0.0,1447.7232960000001,1.0,1064.3112199999998,0.0,1.0,0.0,0.47274301399999996,0.864510187,5145.0,,74.95093639,,225.0908501,91.99133771,26.09099866,10.855,82527.16287999999,2.0,345845.9202,9.811546498,588.0866605,53.15789811,37.42061835,70.0,7.0,9.0,349.33535689999997,0.0,2.0,3.0,0.0,0.0,785.6727286,7.0
4.0,259.442662,43323.80552,1.0,7575.424759,1.0,706.9537338,0.0,1.0,0.0,0.978799127,0.704402305,5559.0,435.3441272,76.675955,5880.327593,353.4478832,47.29132985,20.864901800000002,6.441,55536.10784,1.0,250964.8631,5.248030862,500.9639339,49.10611443,86.48088732,50.0,6.0,11.0,71.32345506,2.0,3.0,3.0,0.0,1.0,530.0952518,8.0
4.0,92.47333531,28787.68205,0.0,990.9708611,0.0,1282.241111,0.0,0.0,1.0,0.41281384600000004,0.151726888,7584.0,952.520368,68.49107395,11244.27846,237.1200004,9.471758688,30.8629287,8.416,107331.0321,2.0,872213.6123,6.51368198,933.9237722000001,19.24009519,30.8244451,80.0,4.0,14.0,647.8317465,4.0,1.0,4.0,1.0,0.0,663.1608049,10.0
6.0,358.3933615,71849.80874,1.0,14401.220180000002,0.0,757.5878276000001,0.0,0.0,0.0,0.410942789,0.747420214,5317.0,429.71287570000004,1.23682043,6873.751054,814.0589199,66.44882394,20.72951702,6.683,58893.72045,1.0,361721.0884,0.30824527399999996,601.4325302,78.78754041,119.4644538,40.0,3.0,7.0,173.1133971,2.0,0.0,3.0,1.0,0.0,621.4059728,8.0
8.0,696.1947841,9937.352481999998,2.0,54096.19576,1.0,120.9311503,1.0,0.0,1.0,0.042188928,0.7874948209999999,7343.0,86.03119443,3.5317872880000003,600.2767065,754.5212028,70.39624183,9.275300234,8.657,9414.622774,2.0,1833.6750190000002,4.4372218939999994,42.82143177,90.42533918,232.06492799999998,70.0,7.0,11.0,747.0566759,1.0,3.0,2.0,0.0,0.0,78.44186434,1.0
5.0,441.0398281,70694.49722,0.0,21769.9166,1.0,691.0710193,1.0,1.0,1.0,0.24466046,0.483352768,3527.0,433.9643329,97.69136198,5676.643847,103.1547927,89.33935289,20.831810600000004,6.473,54503.09696,2.0,231237.4169,5.73435738,480.8715181,22.30812067,147.013276,60.0,2.0,5.0,68.91992273,2.0,0.0,0.0,0.0,0.0,504.83193560000007,4.0
6.0,693.8717951,108669.9603,0.0,53736.63149,1.0,707.5575922999999,1.0,0.0,1.0,0.440077865,0.629369249,9147.0,463.5221999,86.59771814,5625.461071,955.4588126,93.78853398,21.52956571,0.853,56265.64283,0.0,220751.1922,3.589372193,469.8416671,57.86384223,231.29059840000002,70.0,7.0,7.0,49.13464213,1.0,0.0,4.0,0.0,0.0,486.8068915,11.0
4.0,51.09602155,16781.02589,0.0,317.12127589999994,1.0,1458.162533,0.0,0.0,1.0,0.873234918,0.210936433,4987.0,970.4669116,74.85519801,11793.575209999999,121.2400433,56.63066765,31.15231792,11.013,116752.7746,2.0,970745.4228,7.470059786,985.2641386,30.92918706,17.03200718,60.0,2.0,9.0,824.6285241,3.0,2.0,2.0,0.0,0.0,972.4317979,1.0
7.0,446.0254656,63121.22342,0.0,22262.97693,0.0,600.7410572000001,1.0,0.0,0.0,0.87829682,0.26443140000000004,9129.0,491.74329860000006,6.690635905,5229.066387,678.7304874,61.51735056,22.17528576,6.871,51879.8989,2.0,180249.4775,8.936265244,424.557979,18.97969462,148.67515519999998,100.0,0.0,15.0,,1.0,1.0,1.0,0.0,0.0,231.4325812,1.0
5.0,607.6549561,119975.7789,2.0,41239.72339,1.0,719.8635626,0.0,0.0,0.0,0.967899708,0.468040079,8776.0,487.39479349999993,63.02642061,6898.008562000001,908.4427030999999,59.1658043,22.07701958,3.2239999999999998,59271.95443,0.0,350845.2302,0.788464705,592.3218975,51.31958069,202.551652,40.0,3.0,6.0,108.73632849999998,1.0,0.0,4.0,1.0,1.0,443.95211739999996,3.0
7.0,689.034039,87569.002,0.0,52991.667669999995,0.0,735.2095971,1.0,0.0,1.0,0.527418686,0.479979664,9251.0,453.1408574,30.60005831,4718.967172,496.6842092,42.35542805,21.28710542,0.7490000000000001,56038.60853,1.0,145365.704,9.161794912000001,381.2685457,85.06200169,229.678013,90.0,1.0,12.0,149.8568066,,1.0,0.0,1.0,1.0,578.5119417999999,9.0
8.0,262.65816639999997,75965.31337999999,1.0,7763.031873999999,0.0,1123.874196,0.0,0.0,0.0,0.337730719,0.09917465199999999,6512.0,672.8512350999999,,10022.224629999999,157.74036850000002,52.61905668,25.93937615,9.488,88429.15818,1.0,752820.3681,4.787680443999999,867.6522161,96.12397372,87.55272213,70.0,7.0,9.0,544.8641536,0.0,0.0,0.0,0.0,1.0,863.0857258999999,1.0
4.0,701.1729349,154424.5113,2.0,54870.77816,1.0,762.8303397999999,0.0,0.0,1.0,0.133761084,0.850621937,3516.0,531.1288149000001,41.93952368,7669.379937999999,597.11203,78.33684261,23.04623212,8.484,63784.59955,0.0,436540.6519,7.253077556,660.7122307999999,6.507151481,233.7243116,40.0,3.0,,175.2295026,5.0,1.0,3.0,0.0,0.0,437.48636669999996,3.0
3.0,829.9379545,85179.37998,1.0,76819.64691,0.0,564.3495041,1.0,0.0,1.0,0.083460417,0.437083801,6182.0,370.4494898,34.92035214,3819.901916,229.8171029,58.43015702,19.24706445,3.818,44077.39113,2.0,94802.59086,1.197314246,,93.06634527,276.6459848,70.0,7.0,6.0,252.2374958,2.0,2.0,,0.0,0.0,400.3098679,4.0
5.0,221.9895005,37809.15487,2.0,5559.478538,0.0,717.9324853999999,0.0,0.0,0.0,0.789146992,0.752620715,7690.0,393.18533439999993,21.48986598,5895.957579999999,595.9838526000001,24.94605193,19.82890149,4.31,54537.73601,2.0,261078.78399999999,8.62201469,510.9586911,96.51787013,73.99650017,50.0,6.0,9.0,165.50001890000001,4.0,2.0,0.0,1.0,0.0,625.9396306,8.0
8.0,715.1727754,73726.72905,0.0,57078.62412000001,1.0,812.1726759,1.0,0.0,0.0,0.364928918,0.025254071,4989.0,516.4642827,2.9687789039999997,4125.610428,417.3353855,59.04656057,22.72585054,5.011,61130.389910000005,2.0,95646.81105,7.297368688,309.26818629999997,38.75864435,238.3909251,70.0,7.0,12.0,233.0244958,1.0,2.0,4.0,0.0,1.0,632.8560057,2.0
9.0,606.8977167,67928.73486,2.0,41137.28129,1.0,596.0760346,1.0,0.0,0.0,0.421063003,0.416971075,6336.0,389.0190007,9.573318412999999,4135.872427,374.83800319999995,22.06129688,19.7235646,3.6639999999999997,46599.34571,0.0,112750.5203,1.1605631859999999,335.78344260000006,85.66921679,202.2992389,60.0,2.0,5.0,212.0017455,0.0,2.0,1.0,1.0,0.0,424.76117930000004,4.0
7.0,431.02667510000003,56263.41335,2.0,20796.341630000003,0.0,637.3311851,1.0,1.0,1.0,0.085234793,0.515855765,5023.0,420.455534,30.516559100000002,4756.91557,729.7860426,74.69973734,20.50501241,4.977,50402.66371,0.0,153350.9126,3.8872784489999996,391.6004502,60.65992236,143.6755584,80.0,4.0,10.0,147.4290825,1.0,3.0,4.0,0.0,1.0,439.52231910000006,9.0
4.0,632.0657207,94140.21045,1.0,44610.36361,1.0,615.6584905,1.0,0.0,1.0,0.758184677,0.314349377,6183.0,372.0950802,9.413807047999999,5212.406393,388.822211,55.02959695,19.2897662,3.8169999999999997,48223.74879,1.0,199649.563,5.300763925,446.8216233,56.66781848,210.6885736,80.0,4.0,13.0,141.2850896,3.0,2.0,4.0,1.0,0.0,472.1815121,9.0
8.0,819.6519575,245397.8483,0.0,74930.92082,0.0,1370.137695,0.0,1.0,0.0,0.40834572,0.471222785,8941.0,,15.90876696,10751.3968,566.7140479,50.83194501,29.74570969,7.059,108317.3037,2.0,806724.1340000001,4.647247645,898.1782307,13.98325649,273.21731919999996,100.0,0.0,14.0,725.0062571000001,3.0,,1.0,1.0,0.0,967.9867022,1.0
5.0,597.3199326,71772.57553999999,0.0,39852.562410000006,0.0,697.2021921,1.0,1.0,0.0,0.315390399,0.430736295,5144.0,470.12324060000003,31.95296279,4544.976792,333.040911,15.98880608,21.68232553,4.856,54687.92351,1.0,129940.8061,9.924813292,360.4730311,89.98883066,199.10664419999998,60.0,2.0,10.0,144.6795846,5.0,3.0,4.0,1.0,1.0,476.0879449,9.0
10.0,702.7015704,59945.416670000006,1.0,55109.73353,0.0,785.0078069,1.0,1.0,1.0,0.9433460459999999,0.19267143,5310.0,489.3218932,18.95624858,3537.8560829999997,623.6338797000001,73.27003358,22.12062145,4.69,58171.60744,1.0,65495.67581,3.128504697,255.92122969999997,18.44568073,234.23385679999998,60.0,2.0,11.0,280.6186233,2.0,0.0,3.0,1.0,0.0,638.0519601,2.0
7.0,72.063654,9841.927097,1.0,,0.0,620.3276267000001,1.0,1.0,0.0,0.7762930370000001,0.571751523,6380.0,389.3513162,37.65149466,4875.883339999999,93.59275736,46.42761508,19.73198713,3.62,48644.535710000004,2.0,167868.8975,8.00851966,409.7180708,96.38851986,24.021218,100.0,0.0,14.0,148.8896029,3.0,2.0,0.0,0.0,1.0,457.87927010000004,9.0
8.0,401.2507958,39836.51115,0.0,18032.88373,0.0,526.3273293000001,1.0,0.0,0.0,0.7034396509999999,0.607424406,8312.0,352.15593160000003,51.89041262,3682.736697,395.504202,41.46135820000001,18.76581817,1.6880000000000002,41497.5229,1.0,88710.14487,5.928105197000001,297.8424833,48.90698586,133.7502653,,1.0,9.0,287.31276610000003,1.0,1.0,0.0,1.0,0.0,359.2054849,4.0
6.0,201.7639031,34442.36304,0.0,4600.440478,0.0,657.2033564,0.0,0.0,1.0,0.44602846399999996,0.9501628679999999,3737.0,412.93790950000005,36.21702413,,10.58385591,69.94117703,20.32087374,6.263,52521.0309,2.0,262265.6713,3.323951778,512.1188059,44.72901835,67.25463437,90.0,1.0,8.0,93.30966698,2.0,0.0,0.0,1.0,3.0,468.6947145,4.0
4.0,310.601162,9089.396781,0.0,10832.76504,1.0,222.51459849999998,1.0,0.0,0.0,0.022077551,0.095497889,8785.0,224.1307527,32.03683631,1326.178065,908.5066114,39.06905022,,7.215,19975.735119999998,1.0,7707.374849,3.379445057,87.79165592,42.20726895,103.5337207,70.0,7.0,10.0,687.4312732000001,5.0,1.0,4.0,1.0,0.0,24.03551098,1.0
4.0,259.1359867,85405.06274,1.0,7557.6519530000005,1.0,1494.565519,0.0,0.0,1.0,0.5407569010000001,0.6506377520000001,4834.0,996.4750228,16.17613193,11880.237079999999,682.1052169,90.68701903,,11.165999999999999,119474.1857,1.0,977584.4493,2.464166621,988.7287036,97.46387848,86.37866224,90.0,1.0,11.0,856.2000947,3.0,0.0,2.0,0.0,0.0,997.7302566,7.0
10.0,143.9717273,14322.19205,0.0,2361.085939,1.0,808.0379165,1.0,0.0,1.0,0.230476773,0.622915594,4492.0,494.9701916,41.14405848,3974.3163409999997,200.4942687,50.84512029,22.24792556,5.507999999999999,59976.21974,2.0,89064.99855,,298.4375957,12.92220594,47.99057577,100.0,0.0,16.0,260.8136248,0.0,1.0,0.0,1.0,1.0,665.4419690000001,2.0
10.0,252.442023,31106.02967,0.0,7174.922339,0.0,723.2465319,1.0,1.0,1.0,0.23025287600000002,0.091266204,6087.0,438.26748110000005,75.68575689,4573.14965,443.507754,22.05532859,20.93483893,3.9130000000000003,54770.26745,2.0,136649.6015,1.030091143,369.6614688,50.57752186,84.14734101,70.0,7.0,11.0,166.737106,2.0,3.0,3.0,1.0,0.0,583.679304,9.0
2.0,689.3636216,202349.1872,2.0,53042.254839999994,0.0,1379.8340289999999,0.0,1.0,1.0,0.547521525,0.34080833299999996,9736.0,938.1122118999999,81.84015527,10682.13675,271.8541836,8.730603033,30.62861753,6.263999999999999,110602.82800000001,0.0,775440.9197,7.095173762999999,880.591233,57.24624826,229.7878739,100.0,0.0,14.0,701.9799036000001,1.0,2.0,2.0,0.0,0.0,894.9478297,7.0
8.0,471.9197006,96081.54695,2.0,24912.66255,1.0,733.5191187999999,0.0,1.0,0.0,0.628191689,0.132036848,7196.0,501.73668389999995,20.96608486,7111.390466,943.8924319,,22.39947954,4.803999999999999,,0.0,373066.5128,3.994479165,610.7917097999999,6.176745822000001,157.3065669,30.0,5.0,7.0,125.1815933,1.0,2.0,4.0,0.0,0.0,441.7538647,3.0
7.0,1067.232769,330635.82899999997,0.0,126919.7202,0.0,1237.095014,0.0,0.0,1.0,0.28479086,0.297627773,8381.0,722.9151513999999,54.876998300000004,10740.03037,307.27801150000005,76.80804781,26.8870815,5.619,96335.70356000001,2.0,863821.5484,8.126254627,929.4200065,74.93972168,355.7442563,60.0,2.0,11.0,686.5267193,1.0,1.0,2.0,1.0,1.0,987.0587537999999,0.0
5.0,151.8724627,49771.48612,0.0,2623.429147,1.0,1458.520984,0.0,0.0,1.0,0.733601308,0.137674038,3183.0,969.4881359,97.45763591,11770.54519,,36.00952192,31.13660444,12.817,116705.3528,0.0,966597.4735,3.3389945610000002,983.1568916000001,14.88264173,50.62415424,60.0,2.0,12.0,824.4999393999999,2.0,0.0,2.0,0.0,1.0,975.3319455,1.0
2.0,436.2194581,46762.10471,2.0,21298.45266,1.0,641.1871516,1.0,0.0,0.0,0.597650837,0.735221621,4980.0,364.5472353,35.63784019,3945.051749,224.3793719,48.02926118,19.0931201,5.02,47553.91928,1.0,103423.8122,0.055572344,321.5957279,68.62435632,145.406486,100.0,0.0,9.0,232.38642230000002,4.0,1.0,0.0,1.0,0.0,561.8701342,6.0
2.0,380.0454167,43566.838939999994,0.0,16184.961669999999,1.0,593.7825774,1.0,1.0,0.0,0.657819279,0.046967315,8628.0,372.18163250000003,72.48570696,4183.439519,16.58802968,42.21899717,19.29200955,1.3719999999999999,45944.664130000005,0.0,118272.4548,4.451809572,343.9076254,77.03462183,126.68180559999999,80.0,4.0,12.0,208.1297732,4.0,2.0,0.0,0.0,,448.8566914,9.0
8.0,1009.998804,322878.5847,1.0,113690.8423,0.0,1453.612379,0.0,1.0,1.0,0.388004926,0.144246145,5322.0,985.3361652000001,73.16278287,11561.1367,349.25397319999996,12.52112356,31.39006475,10.677999999999999,116792.3212,1.0,919770.0677,,959.0464367000001,14.76579816,336.666268,60.0,2.0,12.0,800.9189911000001,1.0,0.0,3.0,0.0,1.0,941.8103733999999,10.0
4.0,150.3310176,25363.80505,0.0,2571.156432,0.0,744.9151998,0.0,0.0,1.0,0.063940005,0.719056653,4706.0,479.9170334,37.28071945,6021.42524,103.5725803,90.49217475,21.90700877,5.294,59067.26972999999,1.0,256197.0521,0.444299926,506.15911730000005,42.88493588,50.11033919,100.0,0.0,11.0,32.4610477,2.0,1.0,1.0,0.0,0.0,524.7479159,11.0
5.0,675.7713999,124598.288,1.0,50976.03323,0.0,662.4952552,0.0,0.0,1.0,0.102074536,0.930600605,9828.0,413.0951192,65.01263215,6357.570583,320.86501739999994,0.966339232,20.32474155,0.172,53279.16497,1.0,305961.6852,4.660256363,553.1380345,59.72552099,225.25713330000002,100.0,0.0,10.0,105.9680822,2.0,0.0,1.0,0.0,3.0,470.79168899999996,11.0
5.0,251.82750409999997,20869.2941,1.0,7140.286037999999,0.0,635.2588638,1.0,1.0,0.0,0.193659936,0.302628401,4820.0,437.26546210000004,34.15451667,3360.672481,758.9472595,50.22989106,20.91089338,7.18,49183.1701,2.0,61808.9984,4.778804001,248.6141557,58.03228854,,50.0,6.0,7.0,267.4395119,0.0,2.0,1.0,1.0,2.0,433.71706460000007,5.0
5.0,458.93237170000003,55024.603460000006,1.0,23565.079869999998,1.0,600.0789116000001,1.0,1.0,1.0,0.322778468,0.757540966,5832.0,,21.72455676,4214.353396,236.73150640000003,7.070567948,17.57048835,4.168,43980.46898,2.0,129377.5633,6.055733748,359.69092739999996,93.49070913,152.9774572,70.0,7.0,9.0,,0.0,0.0,2.0,0.0,1.0,572.5199284,9.0
,170.1988124,44162.06005,1.0,3285.359133,0.0,1154.519017,0.0,1.0,1.0,0.323853379,0.365340139,8818.0,684.2416967999999,94.23465095,9152.684603,851.1573087999999,40.8355566,26.15801401,7.182,89172.01377,1.0,605937.8846,6.725065967000001,778.4201209,20.63613515,56.73293748,90.0,1.0,14.0,537.8751192000001,3.0,2.0,2.0,1.0,3.0,921.7189553,1.0
1.0,184.48287119999998,30936.26335,2.0,3853.042043,0.0,617.2732815,0.0,0.0,1.0,0.987093375,0.742707188,4943.0,386.4172147,17.53434998,5803.588203,827.5774347,34.30855977,19.65749767,5.0569999999999995,49548.41012,2.0,253084.8353,2.751740285,503.0753773,60.98007536,61.49429041,60.0,2.0,6.0,129.2573777,3.0,2.0,1.0,0.0,2.0,438.3805012,11.0
1.0,964.8662713,136247.6185,1.0,103772.3912,0.0,652.8695018999999,1.0,1.0,0.0,0.669791959,0.309977379,3820.0,386.6740643,5.775950942000001,5009.612446,849.9245447999999,13.517942399999999,19.66402971,6.18,50210.58372,0.0,179459.3536,2.5246943859999997,423.62643169999996,,321.6220904,90.0,1.0,14.0,138.92699430000002,2.0,1.0,2.0,0.0,1.0,525.0004018,9.0
